Uke,År,Lokalitetsnummer,Lokalitetsnavn,Voksne hunnlus,Lus i bevegelige stadier,Fastsittende lus,Kommune,Lat,Lon,Sjøtemperatur
34,2017,12598,,,,,,,,
34,2017,12622,,,,,,,,
34,2017,12628,,,,,,,,
34,2017,12629,,,,,,,,
34,2017,12676,,,,,,,,
34,2017,12729,,,,,,,,
34,2017,12732,,,,,,,,
34,2017,12739,,,,,,,,
34,2017,12742,,,,,,,,
34,2017,12743,,,,,,,,
34,2017,12764,,,,,,,,
34,2017,12769,,,,,,,,
34,2017,12770,,,,,,,,
34,2017,12771,,,,,,,,
34,2017,12773,,,,,,,,
34,2017,12774,,,,,,,,
34,2017,12778,,,,,,,,
34,2017,12779,,,,,,,,
34,2017,12827,,,,,,,,
34,2017,12860,,,,,,,,
34,2017,12865,,,,,,,,
34,2017,12875,,,,,,,,
34,2017,12888,,,,,,,,
34,2017,12893,,,,,,,,
34,2017,12901,,,,,,,,
34,2017,12959,,,,,,,,
34,2017,12974,,,,,,,,
34,2017,12995,,,,,,,,
34,2017,13011,,,,,,,,
34,2017,13053,,,,,,,,
34,2017,13085,,,,,,,,
34,2017,13091,,,,,,,,
34,2017,13108,,,,,,,,
34,2017,13121,,,,,,,,
34,2017,13141,,,,,,,,
34,2017,13167,,,,,,,,
34,2017,13173,,,,,,,,
34,2017,13174,,,,,,,,
34,2017,13175,,,,,,,,
34,2017,13189,,,,,,,,
34,2017,13265,,,,,,,,
34,2017,13278,,,,,,,,
34,2017,13286,,,,,,,,
34,2017,13292,,,,,,,,
34,2017,13308,,,,,,,,
34,2017,13315,,,,,,,,
34,2017,13502,,,,,,,,
34,2017,13506,,,,,,,,
34,2017,13516,,,,,,,,
34,2017,13525,,,,,,,,
34,2017,13551,,,,,,,,
34,2017,13568,,,,,,,,
34,2017,13571,,,,,,,,
34,2017,13574,,,,,,,,
34,2017,13575,,,,,,,,
34,2017,13583,,,,,,,,
34,2017,13598,,,,,,,,
34,2017,13614,,,,,,,,
34,2017,13620,,,,,,,,
34,2017,13626,,,,,,,,
34,2017,13632,,,,,,,,
34,2017,13650,,,,,,,,
34,2017,13666,,,,,,,,
34,2017,13715,,,,,,,,
34,2017,13717,,,,,,,,
34,2017,13724,,,,,,,,
34,2017,13747,,,,,,,,
34,2017,13789,,,,,,,,
34,2017,13840,,,,,,,,
34,2017,13856,,,,,,,,
34,2017,13890,,,,,,,,
34,2017,13895,,,,,,,,
34,2017,13896,,,,,,,,
34,2017,13898,,,,,,,,
34,2017,13916,,,,,,,,
34,2017,14176,,,,,,,,
34,2017,14682,,,,,,,,
34,2017,14837,,,,,,,,
34,2017,14979,,,,,,,,
34,2017,15135,,,,,,,,
34,2017,15518,,,,,,,,
34,2017,15595,,,,,,,,
34,2017,16215,,,,,,,,
34,2017,16335,,,,,,,,
34,2017,17135,,,,,,,,
34,2017,17175,,,,,,,,
34,2017,17755,,,,,,,,
34,2017,17860,,,,,,,,
34,2017,17935,,,,,,,,
34,2017,18002,,,,,,,,
34,2017,18175,,,,,,,,
34,2017,18257,,,,,,,,
34,2017,18659,,,,,,,,
34,2017,18876,,,,,,,,
34,2017,19515,,,,,,,,
34,2017,19578,,,,,,,,
34,2017,19800,,,,,,,,
34,2017,20018,,,,,,,,
34,2017,20397,,,,,,,,
34,2017,20915,,,,,,,,
34,2017,21376,,,,,,,,
34,2017,21520,,,,,,,,
34,2017,21956,,,,,,,,
34,2017,22115,,,,,,,,
34,2017,22235,,,,,,,,
34,2017,22695,,,,,,,,
34,2017,22735,,,,,,,,
34,2017,23315,,,,,,,,
34,2017,23677,,,,,,,,
34,2017,23815,,,,,,,,
34,2017,24235,,,,,,,,
34,2017,24537,,,,,,,,
34,2017,24935,,,,,,,,
34,2017,25395,,,,,,,,
34,2017,25955,,,,,,,,
34,2017,25975,,,,,,,,
34,2017,26036,,,,,,,,
34,2017,26755,,,,,,,,
34,2017,26975,,,,,,,,
34,2017,27295,,,,,,,,
34,2017,27456,,,,,,,,
34,2017,27596,,,,,,,,
34,2017,27656,,,,,,,,
34,2017,27696,,,,,,,,
34,2017,28056,,,,,,,,
34,2017,28616,,,,,,,,
34,2017,29216,,,,,,,,
34,2017,29556,,,,,,,,
34,2017,29676,,,,,,,,
34,2017,30016,,,,,,,,
34,2017,30056,,,,,,,,
34,2017,30096,,,,,,,,
34,2017,30237,,,,,,,,
34,2017,31017,,,,,,,,
34,2017,31079,,,,,,,,
34,2017,31337,,,,,,,,
34,2017,31417,,,,,,,,
34,2017,32177,,,,,,,,
34,2017,33397,,,,,,,,
34,2017,34157,,,,,,,,
34,2017,34438,,,,,,,,
34,2017,42437,,,,,,,,
34,2017,10652,,,,,,,,
34,2017,37717,,,,,,,,
34,2017,37797,,,,,,,,
34,2017,37857,,,,,,,,
34,2017,37937,,,,,,,,
